REF_AREA,REF_AREA_LABEL,TIME_PERIOD,PRICE_BASE,PRICE_BASE_LABEL,gdp_basic_prices,real_estate_total,imputed_rent,real_estate_excl_imputed,imputed_share_of_re,re_share_of_gdp,imputed_share_of_gdp,reliable,HPI,HPI_RPI,HPI_RPI_AVG,HPI_YDH,HPI_YDH_AVG,RHP,RPI,imputed_rent_yoy,real_estate_excl_imputed_yoy,HPI_yoy,RPI_yoy
FRA,France,2017,V,Current prices,2046129034000.0,264348983000.0,163477000000.0,100871983000.0,0.6184135764199252,0.1291946786382388,0.07989574327109616,True,103.975,103.440430806959,115.91592781177,100.553146040868,114.574663457439,102.953767461238,100.515717461321,2.3612137302293057,3.420437357016004,3.0220460738171973,0.18868408796635094
FRA,France,2018,V,Current prices,2101769957000.0,270072137000.0,167223000000.0,102849137000.0,0.6191790158641949,0.12849747713850304,0.07956294143565018,True,107.125,106.861083774374,119.749130741677,101.338223152342,115.469214740783,104.084749600301,100.25146498114,2.291453843659963,1.960062587448097,3.02957441692715,-0.2628966761170304
FRA,France,2019,V,Current prices,2169269004000.0002,277995245000.0,171369000000.0,106626245000.0,0.6164457956825844,0.12815157755326503,0.07899850119280089,True,110.675,109.93502095221,123.193802010195,101.819856052158,116.018008384535,106.66963460469,100.670217449734,2.4793240164331376,3.6724741793409565,3.313885647607928,0.417702094101835
FRA,France,2020,V,Current prices,2056545200000.0,303856600000.0,188280900000.0,115575700000.0,0.6196373552524448,0.14775099521274807,0.09155203590954383,True,116.8,115.5747732002,129.513740059122,107.109934106277,122.045755268435,111.572882716918,101.057942420654,9.868704374770232,8.393294727766133,5.534221820646046,0.3851436708315559
FRA,France,2021,V,Current prices,2212764400000.0,310139400000.0,191251500000.0,118887900000.0,0.6166630231437863,0.14015925057362635,0.0864310271802999,True,124.575,122.226433751226,136.967628236561,109.481977485854,124.748565499864,117.422274420491,101.917492356188,1.5777489910022702,2.865827332216031,6.6566780821917915,0.8505515894595694
FRA,France,2022,V,Current prices,2368609400000.0,325412400000.0,198737100000.0,126675300000.0,0.6107238076975555,0.13738542116737357,0.08390454753747072,True,132.425,129.059057890045,144.624305226996,111.207521255823,126.714725729648,119.075086174531,102.60506730462,3.9140085175802586,6.550204015715644,6.301424844471204,0.6746388009911009
GBR,United Kingdom,1997,V,Current prices,867029000000.0,126672000000.0,100686000000.0,25986000000.0,0.7948560060629026,0.14609891941330683,0.11612760357496693,True,31.9708416532498,51.7244441996772,61.7381208268188,56.3005832676682,62.8202097841024,42.374001437368,61.8095476130968,,,,
GBR,United Kingdom,1998,V,Current prices,904094000000.0,130565000000.0,104114000000.0,26451000000.0,0.7974112511009842,0.14441529310005374,0.11515837954902919,True,35.6338809032728,55.972107870748,66.8081177502058,61.5952804623447,68.7280346983051,46.5495952358959,63.6590852286929,3.4046441411914374,1.7894250750404073,11.457437654446778,2.9923170238576713
GBR,United Kingdom,1999,V,Current prices,939664000000.0,136880000000.0,110178000000.0,26702000000.0,0.8049240210403273,0.1456690902279964,0.1172525498476051,True,39.5099674669412,60.2330644942449,71.8939810964363,65.2718520340933,72.8303544971152,51.2377181412135,65.5836040989754,5.824384808959415,0.9489244262976815,10.877531342123348,3.0231645072635427
GBR,United Kingdom,2000,V,Current prices,991522000000.0,141846000000.0,114416000000.0,27430000000.0,0.8066212653159059,0.1430588529553555,0.115394312985491,True,45.4065672395455,67.0817070839796,80.0684976184983,71.1377681411187,79.3755456662252,58.7407284373284,67.6830792301926,3.846502931619744,2.7263875365141077,14.924334669569417,3.2012195121951192
GBR,United Kingdom,2001,V,Current prices,1035524000000.0,145264000000.0,117091000000.0,28173000000.0,0.806056559092411,0.14028066949679582,0.113074153761767,True,49.1039689605986,70.1947598390471,83.7842268081765,74.0221125919033,82.5938981764727,62.9957993468188,69.9575106223445,2.337959725912464,2.708713087860004,8.142878763653716,3.3604135893647413
GBR,United Kingdom,2002,V,Current prices,1075364000000.0,147784000000.0,117235000000.0,30549000000.0,0.7932861473501868,0.13742695496594642,0.10901889964700325,True,57.0365450501701,79.4113018926773,94.7850600837525,83.8016680125486,93.5059294106678,72.5389687676499,71.8070482379406,0.12298127097727374,8.433606644659775,16.15465360027548,2.6438013576277175
GBR,United Kingdom,2003,V,Current prices,1137060000000.0,152840000000.0,120533000000.0,32307000000.0,0.7886220884585187,0.13441682936696392,0.10600408069934744,True,65.9701342419181,90.5504117253811,108.080663727164,94.1891522472249,105.096287820439,82.7773890903771,72.8567858035492,2.8131530686228423,5.754689187862128,15.662921349618752,1.461886529759826
GBR,United Kingdom,2004,V,Current prices,1193919000000.0,156177000000.0,124251000000.0,31926000000.0,0.7955780940855568,0.1308103816088026,0.10406987408693555,True,73.8014441343635,99.0762392321887,118.257062466838,101.208159065424,112.928097993682,90.8042413153753,74.4813796550863,3.0846324243153367,-1.1793109852353933,11.870992809757407,2.2298456260720245
GBR,United Kingdom,2005,V,Current prices,1264406000000.0,162758000000.0,127346000000.0,35412000000.0,0.7824254414529547,0.12872289438677134,0.10071606746567163,True,78.9300526748683,102.404632548849,122.229821419063,104.668341063216,116.788970232946,95.2678897169912,77.0807298175457,2.490925626353113,10.919000187934591,6.949198082313424,3.4899328859060663
GBR,United Kingdom,2006,V,Current prices,1331969000000.0,170567000000.0,134029000000.0,36538000000.0,0.785785058071022,0.1280562835921857,0.10062471423884489,True,85.1300371749071,107.103675058634,127.838582590464,108.487289936262,121.050154672528,99.6471821203838,79.4801299675082,5.2479072762395385,3.1797130916073613,7.855036567095697,3.112840466926059
GBR,United Kingdom,2007,V,Current prices,1397250000000.0,176727000000.0,137301000000.0,39426000000.0,0.7769101495526999,0.1264820182501342,0.09826516371443908,True,93.5602660993348,114.128881739138,136.223845411268,113.996433637537,127.197259071064,107.937080502226,81.9795051237192,2.4412627118011843,7.904099841261147,9.902766642879591,3.1446540880503804
GBR,United Kingdom,2008,V,Current prices,1450640000000.0,190097000000.0,146069000000.0,44028000000.0,0.7683919262271367,0.13104353940329785,0.10069279766172172,True,89.3870265324337,105.567060372995,126.004484523406,106.42197375648,118.745674183087,99.1363814727095,84.7288177955512,6.385969512239531,11.672500380459594,-4.460482789211273,3.353658536585291
GBR,United Kingdom,2009,V,Current prices,1420781000000.0,172523000000.0,127334000000.0,45189000000.0,0.7380697066478092,0.12142828486585899,0.08962253858969116,True,81.4005464986338,94.294272256177,112.549322934342,95.2612430572597,106.292527107584,89.4275361145332,86.3284178955263,-12.826130116588741,2.636958299264114,-8.934719437056149,1.887905604719875
GBR,United Kingdom,2010,V,Current prices,1456269000000.0,169144000000.0,122178000000.0,46966000000.0,0.7223312680319728,0.11614887084735032,0.08389796115964838,True,86.0892847767881,98.3970616153111,117.446398371313,99.6862315399478,111.229930747847,93.7411371641265,87.5031242189454,-4.049193459720102,3.9323729226139026,5.760082063125949,1.3607411696583194
GBR,United Kingdom,2011,V,Current prices,1491648000000.0,178136000000.0,125031000000.0,53105000000.0,0.70188507657071,0.11942227656927104,0.08382071373407131,True,84.8177879555301,94.5987537809784,112.912751047656,97.8301845576654,109.158952899504,88.8868169942307,89.677580604849,2.3351176152826225,13.071157858876624,-1.476951312297159,2.485004284490233
GBR,United Kingdom,2012,V,Current prices,1539594000000.0,195009000000.0,133969000000.0,61040000000.0,0.6869888056448676,0.12666261365009215,0.08701579767133413,True,85.1777870555324,91.9258497673814,109.722381900084,95.0023495267994,106.003653619046,87.8043166394557,92.6768307923021,7.148627140469155,14.942095847848602,0.4244382088708365,3.344481605351124
GBR,United Kingdom,2013,V,Current prices,1597544000000.0,200366000000.0,136094000000.0,64272000000.0,0.6792270145633491,0.1254212716519858,0.08518951590691712,True,87.3482816292959,91.9739390535468,109.779781108635,94.270315265913,105.186849544044,88.0941099778396,94.9762559360162,1.5861878494278558,5.29488859764089,2.548193195425963,2.48112189859766
GBR,United Kingdom,2014,V,Current prices,1673299000000.0,215736000000.0,146844000000.0,68892000000.0,0.6806652575369897,0.12892854176091662,0.08775717908156283,True,94.3395141512146,97.0564244872486,115.846218451008,99.1058134314452,110.582300026771,94.0273014704597,97.2006998250439,7.898952194806541,7.188200149365187,8.003858108610928,2.3421052631578343
GBR,United Kingdom,2015,V,Current prices,1720591000000.0,229693000000.0,156363000000.0,73330000000.0,0.6807477807334137,0.13349657181747435,0.09087749500026444,True,100.0,100.0,119.359660180175,100.0,111.580033701317,100.0,100.0,6.4823894745444255,6.441967136968008,6.000121899835453,2.879917716636493
GBR,United Kingdom,2016,V,Current prices,1787743000000.0,242050000000.0,166643000000.0,75407000000.0,0.6884651931419128,0.1353941813784196,0.09321418123298483,True,106.978982552544,105.174232706992,125.535606756172,105.816750766293,118.070366166669,105.662399968677,101.724568857786,6.574445361114845,2.8324014727942215,6.978982552543989,1.7245688577860019
GBR,United Kingdom,2017,V,Current prices,1871505000000.0,244756000000.0,168033000000.0,76723000000.0,0.6865327101276373,0.1307803078271231,0.08978495916388148,True,111.823470441324,108.895608518923,129.97742827932,108.433079833136,120.989667021189,108.534812960441,102.699325168708,0.8341184448191541,1.7451960693304347,4.528448273847241,0.958230958230688
GBR,United Kingdom,2018,V,Current prices,1939546000000.0,258455000000.0,180346000000.0,78109000000.0,0.6977849142016985,0.13325541131790636,0.09298361575337734,True,115.432961417596,111.89297690431,133.555076998466,108.192483417934,120.721209460023,109.817549359177,103.174206448388,7.3277272916629554,1.8064987031268354,3.227847393777661,0.4623996106107864
GBR,United Kingdom,2019,V,Current prices,2014747000000.0,263546000000.0,183015000000.0,80531000000.0,0.6944328504321826,0.13080848364583741,0.09083770815889042,True,116.596708508229,112.205949201117,133.928639668393,105.845632106517,118.102591975824,109.369164153467,103.924018995251,1.479933017643864,3.1007950428247666,1.0081583945706463,0.7267441860462354
GBR,United Kingdom,2020,V,Current prices,1918391000000.0,260379000000.0,180670000000.0,79709000000.0,0.6938731618141248,0.13572780522844405,0.09417788135995217,True,119.930450173875,113.793757013534,135.823841677609,109.422040488916,122.093149654202,112.040776356038,105.398650337416,-1.2813157391470598,-1.0207249382225503,2.8592073552494046,1.4189514189519414
GBR,United Kingdom,2021,V,Current prices,2086257000000.0,274818000000.0,190535000000.0,84283000000.0,0.6933133928636407,0.13172777850475756,0.09132863304952361,True,129.679425801435,121.035104970792,144.467089991856,113.687826159835,126.852914743439,118.00962650289,107.148212946764,5.460231361045009,5.738373332998781,8.128857694960656,1.6599478302113724
GBR,United Kingdom,2022,V,Current prices,2322457000000.0,307321000000.0,216152000000.0,91169000000.0,0.7033427588742716,0.13232580840032776,0.09307039915055478,True,141.695145762136,127.776267629081,152.513318832981,118.491750186441,132.213134791312,118.837965380996,110.89727568108,13.444773926050324,8.170093613184148,9.265710336425649,3.4989503149051027
GBR,United Kingdom,2023,V,Current prices,2497390000000.0,346849000000.0,254256000000.0,92593000000.0,0.7330452156413886,0.1388845955177205,0.10180868827055446,True,142.112894717763,121.251925258811,144.725885950836,111.569784366089,124.489602996169,111.430225502476,117.270682329418,17.628335615677848,1.5619344294661497,0.29482234792168605,5.747126436781658
GRC,Greece,2010,V,Current prices,197195619000.0,33015449000.0,17557941000.0,15457508000.0,0.5318098505944898,0.16742486048840668,0.08903819004214288,True,152.88,124.178049930461,101.93860903284,117.45946350517,108.340861690016,150.618162708163,123.135090764868,,,,
GRC,Greece,2011,V,Current prices,178347308000.0,32326856000.0,18935657000.0,13391199000.0,0.5857562207719798,0.18125788587736913,0.10617293421664654,True,144.52275,116.403653680726,95.5565540705348,122.301744207396,112.807226920784,138.332216870006,124.163415687744,7.846683161767087,-13.367672201754644,-5.466542386185235,0.8351193120404998
GRC,Greece,2012,V,Current prices,163766192000.0,29834081000.0,17489608000.0,12344473000.0,0.5862291518213684,0.1821748471748064,0.10679620614247415,True,127.67075,104.985813926476,86.1835714591965,123.660182721757,114.060207266571,120.989746219337,121.580840881437,-7.636645509580154,-7.816521881274408,-11.660447922558903,-2.0799804773427577
GRC,Greece,2013,V,Current prices,157795283000.0,28428386000.0,15775886000.0,12652500000.0,0.5549342829381873,0.18015992277791978,0.09997691756096411,True,113.81625,100.442820718344,82.4541973166487,117.045460682155,107.958998694484,109.666869018409,113.328566500358,-9.798515781485783,2.4952624547034175,-10.851741687113137,-6.787479278191899
GRC,Greece,2014,V,Current prices,155355365000.0,27661950000.0,14741214000.0,12920736000.0,0.5329058146659943,0.17805596864968262,0.09488706102940185,True,105.32025,100.663125530707,82.6350470412831,107.679889438423,99.3204945800803,103.948945398169,104.638067152145,-6.558566663070464,2.120023710729102,-7.464663437777997,-7.668410195751962
GRC,Greece,2015,V,Current prices,154780625000.0,28353144000.0,14839824000.0,13513320000.0,0.5233925380550389,0.18318277239157033,0.09587649616998252,True,100.0,100.0,82.0906827655331,100.0,92.2368095826073,100.0,100.0,0.6689408348593329,4.5863022044564605,-5.051497693938256,-4.43248549822809
GRC,Greece,2016,V,Current prices,152015611000.0,27466267000.0,14807772000.0,12658495000.0,0.5391257574245528,0.18068056839241334,0.09740954828645855,True,97.6229999999998,100.246541977059,82.2930707578045,98.1335816114289,90.5152848075262,98.4571020978483,97.3881426958893,-0.21598638905691026,-6.325795585392779,-2.3770000000001956,-2.6118573041106985
GRC,Greece,2017,V,Current prices,154782296000.0,27439449000.0,15147330000.0,12292119000.0,0.5520274842253574,0.17727769718572983,0.09786216118670316,True,96.6342499999998,101.515627654749,83.3348718554999,95.688825009796,88.2603193161199,97.1734141060771,95.2241753581869,2.2931066199560535,-2.894309315601895,-1.0128248466037881,-2.2220028822808047
GRC,Greece,2018,V,Current prices,156634919000.0,26825802000.0,15157677000.0,11668124000.0,0.5650409631741858,0.17126322898663485,0.09677073986292929,True,98.3789999999999,106.749179915641,87.6311306393573,97.1779356576723,89.6338274688758,98.8539313504041,92.1640330876975,0.06830906833086292,-5.0763826806427765,1.8055192646500684,-3.2136190825267086
GRC,Greece,2019,V,Current prices,160732626000.0,29183982000.0,16097212000.0,13086770000.0,0.5515769575241651,0.18156850122015675,0.10014900148523673,True,105.4815,114.456135519757,93.9578231152122,96.232770746135,88.7620375091796,105.921004484877,92.1640330876975,6.198410218135675,12.158304111269302,7.219528557924049,0.0
GRC,Greece,2020,V,Current prices,147236264000.0,27003843000.0,17391207000.0,9612636000.0,0.6440271112522762,0.18340483700401417,0.11811768736538981,True,110.22325,119.601183436101,98.1814280783532,105.183449000272,97.0178575667996,112.000916649253,92.1640330876975,8.038628055591236,-26.546917230149226,4.495338045060038,0.0
GRC,Greece,2021,V,Current prices,161015426000.0,28545988000.0,18042179000.0,10503809000.0,0.6320390452066329,0.17728728674729588,0.11205248744303542,True,118.60575,128.54105467591,105.520229417472,101.438287498669,93.5634400840055,119.357181987417,92.2729705795272,3.7431099520579547,9.270849327905474,7.605019812063252,0.11819957111256496
GRC,Greece,2022,V,Current prices,182631289000.0,29326926000.0,19416217000.0,9910709000.0,0.6620611038470244,0.16057996502450356,0.1063137488998394,True,132.76675,142.03191706925,116.594970467123,106.629352983269,98.351513270344,125.504818005159,93.4594454905416,7.615698746808808,-5.646523085101796,11.939556050191502,1.2858314884225175
HRV,Croatia,2010,V,Current prices,37224086000.0,3602885000.0,2937416000.0,665469000.0,0.8152955201179055,0.0967890789850421,0.07891170249284295,True,110.504737381566,114.137010116992,,111.187155805507,,117.95541588042,96.8125265622785,,,,
HRV,Croatia,2011,V,Current prices,38464401000.0,3624863000.0,2817414000.0,807449000.0,0.777247029749814,0.0942394241366192,0.0732473124955202,True,110.577235569111,112.940890468829,,109.758222642891,,115.519815633962,97.979183506804,-4.085291290031778,21.335328918401906,0.06560640680468577,1.2050681724280699
HRV,Croatia,2012,V,Current prices,36988373000.0,3803948000.0,2936541000.0,867407000.0,0.7719719091848785,0.10284172272189425,0.07939092103348261,True,108.789780255493,111.238245541944,,108.741117794091,,110.190987162262,97.9241839651336,4.228239087333274,7.425608304673115,-1.6164767589083362,-0.056133904878474805
HRV,Croatia,2013,V,Current prices,37353321000.0,3626694000.0,2858894000.0,767800000.0,0.7882920367695758,0.09709160799919236,0.07653654142291659,True,104.409889752756,106.865960751322,,104.451381974282,,103.738246782023,97.9058507845767,-2.6441653632624185,-11.483305991305116,-4.026012822574709,-0.018721810909771985
HRV,Croatia,2014,V,Current prices,37205071000.0,3665669000.0,2859427000.0,806241000.0,0.7800559734116747,0.09852605845047306,0.07685584043099931,True,102.839929001775,103.606039602876,,101.590549096083,,102.51537880029,99.4000049999583,0.01864357335388256,5.0066423547799,-1.503651382736526,1.526113305188681
HRV,Croatia,2015,V,Current prices,37341206000.0,3691756000.0,2867651000.0,824105000.0,0.7767715417812011,0.0988654731719163,0.0767958860246774,True,100.0,100.0,,100.0,,100.0,100.0,0.2876100701294293,2.21571465603958,-2.7615042419233737,0.6036166698804024
HRV,Croatia,2016,V,Current prices,38619356000.0,3733573000.0,2868134000.0,865440000.0,0.7682008628196101,0.09667621075814936,0.0742667485185408,True,101.032474188145,101.991371409673,,94.985024664092,,102.16502954018,98.9200089999249,0.016843053774673322,5.015744352964724,1.032474188145005,-1.0799910000750979
HRV,Croatia,2017,V,Current prices,40307954000.0,3795653000.0,2909117000.0,886536000.0,0.7664338652663981,0.09416635237799467,0.07217228143110414,True,104.984875378116,106.181633623869,,95.3292310582019,,105.246244180872,98.6391780068499,1.4289081333020093,2.4376039933444282,3.912010689365819,-0.2838970557263232
HRV,Croatia,2018,V,Current prices,42030757000.0,3832725000.0,2930355000.0,902370000.0,0.7645617674109152,0.09118857887808207,0.06971930103471607,True,111.797205069873,109.850506209015,,94.8669961316777,,110.496555686629,101.167490270914,0.7300497023667418,1.7860526814478028,6.488867722347202,2.563192754798216
HRV,Croatia,2019,V,Current prices,45117833000.0,4109295000.0,3029652000.0,1079643000.0,0.737268071530518,0.09107917483536943,0.0671497675874637,True,121.636959076023,114.137018023971,,97.2786192066043,,118.891321573348,106.090782576812,3.388565549225264,19.645267462349135,8.801431127012682,4.86647666430593
HRV,Croatia,2020,V,Current prices,42195913000.0,4156796999.9999995,3106612000.0,1050185000.0,0.7473571598516839,0.09851183928642566,0.07362352842086863,True,130.574235644109,120.275635680813,,103.181246277829,,126.964323435922,108.400763326972,2.540225742098423,-2.728494511611712,7.347500822098163,2.1773623438846146
HRV,Croatia,2021,V,Current prices,47841497000.0,4428691000.0,3182168000.0,1246524000.0,0.7185346640801988,0.09257007572317397,0.06651480826362938,True,140.363990900228,128.466676481489,,96.9111957107712,,132.936400785394,108.896592528395,2.432102882497067,18.695658383999003,7.497463192357334,0.4574037914543361
HRV,Croatia,2022,V,Current prices,56304423000.0,5063192000.0,3429805000.0,1633388000.0,0.6773997509871243,0.08992529769819327,0.060915374268199145,True,161.178470538237,142.965193357025,,98.6219924023178,,138.035118538357,112.355730368913,7.782021565171915,31.035423305126898,14.828931198461092,3.1765345087505947
HUN,Hungary,2010,V,Current prices,23054029000000.0,2094542000000.0,1399364000000.0,695178000000.0,0.6681002338458718,0.09085362042357108,0.06069932505073191,True,93.6600000000001,103.494275500736,,118.016109695548,,104.993655429144,90.5464334453568,,,,
HUN,Hungary,2011,V,Current prices,24058485000000.0,2123562000000.0,1435112000000.0,688450000000.0,0.6758041441690895,0.08826665519462261,0.059650971372470045,True,90.4475000000001,98.1398696807468,,105.790357212196,,98.1764612888934,92.2223432777658,2.554589084755654,-0.9678096832753669,-3.4299594277172663,1.8508844232063337
HUN,Hungary,2012,V,Current prices,24191258000000.0,2135998000000.0,1465433000000.0,670565000000.0,0.6860647809595327,0.08829627628294485,0.060576965447600946,True,87.0975000000001,91.0160828805016,,99.1484658749791,,89.8032491831258,95.7630029236998,2.1127967712624596,-2.597864768683278,-3.703806075347582,3.8392644559787747
HUN,Hungary,2013,V,Current prices,25520533000000.0,2206128000000.0,1488942000000.0,717186000000.0,0.6749118818128413,0.08644521648509457,0.058342903731673626,True,84.8700000000001,86.8880239725238,,92.8137636442771,,86.2518663336749,97.7280652271936,1.6042357446570454,6.95249528382782,-2.5574786876775946,2.0520057261147917
HUN,Hungary,2014,V,Current prices,27485682000000.0,2273248000000.0,1508138000000.0,765110000000.0,0.6634287152127705,0.08270662521672192,0.05486995010711395,True,88.4275000000001,90.2589369236261,,92.5166714250269,,88.8577806372028,98.0231226976879,1.2892375928679645,6.682227483525893,4.191704960527853,0.3019168237991421
HUN,Hungary,2015,V,Current prices,29258462000000.0,2328439000000.0,1541903000000.0,786536000000.0,0.6622045928624284,0.07958172921051011,0.05269938659113387,True,100.0,100.0,,100.0,,100.0,100.0,2.2388534736211163,2.8003816444694296,13.086992168725665,2.0167458941386496
HUN,Hungary,2016,V,Current prices,30675148000000.0,2724174000000.0,1857485000000.0,866689000000.0,0.6818525542054216,0.08880719988702256,0.06055341607479775,True,113.3775,107.772667954676,,106.909479003776,,112.312218812435,105.234264476574,20.4670462409114,10.19063335943937,13.377499999999998,5.234264476574002
HUN,Hungary,2017,V,Current prices,33315601000000.0,2999933000000.0,2068443000000.0,931490000000.0,0.6894963987529055,0.09004589171301457,0.06208631805861764,True,127.24,117.365916181853,,109.057074875138,,122.035533025648,108.432664156734,11.357184580225411,7.476845788973896,12.22685277061144,3.0393139497563615
HUN,Hungary,2018,V,Current prices,36641892000000.0,3437238000000.0,2386021000000.0,1051217000000.0,0.6941681082310855,0.09380623686134984,0.06511729798232034,True,145.495,127.730260091812,,111.173249795845,,134.810463819898,113.908863609114,15.353480854923252,12.853278081353526,14.34690348946872,5.050322700237642
HUN,Hungary,2019,V,Current prices,40257788000000.0,4014346000000.0,2818789000000.0,1195557000000.0,0.7021788854274146,0.09971601022887795,0.07001847692178219,True,170.1675,136.627586962205,,116.732777352312,,150.962736542825,124.607562539244,18.137644220231095,13.730752071170848,16.957627409876608,9.392332248035862
HUN,Hungary,2020,V,Current prices,41249705000000.0,4299815000000.0,3012463000000.0,1287352000000.0,0.7006029329168814,0.10423868485847353,0.07302992833524506,True,178.5775,137.516172829764,,119.140278818481,,154.099327570414,129.936237006377,6.87082289593155,7.678011169689114,4.942189313470546,4.276365220975098
HUN,Hungary,2021,V,Current prices,47068878000000.0,4951714000000.0,3480444000000.0,1471270000000.0,0.7028766200955872,0.10520144542217472,0.07394363638750853,True,208.0375,157.103711521004,,120.910832340601,,169.569119760979,132.397036760297,15.534829805378525,14.286535461940474,16.497039100670573,1.8938517927060028
HUN,Hungary,2022,V,Current prices,56052434000000.0,6493919000000.0,4807615000000.0,1686304000000.0,0.7403256800708479,0.11585436236363973,0.08576995960603602,True,254.515,174.008129728926,,123.633657942507,,179.949701389859,146.353085364692,38.13223255423732,14.61553623740035,22.340924112239378,10.541058127805547
HUN,Hungary,2023,V,Current prices,65157153000000.0,7452859000000.0,5452148000000.0,2000711000000.0,0.7315512073957122,0.11438282148392825,0.08367689116189592,True,272.5425,163.836422145538,,112.242187548967,,169.245159580249,166.511258348875,13.406501976551777,18.644740212915355,7.083079582735796,13.773657681320195
IND,India,2011,V,Current prices,81675878289000.0,6014261402000.0,5500289130000.0,513972272000.0,0.9145410819973535,0.07363571139962866,0.06734288317706125,True,53.9063652340869,,,,,69.1999140727287,,,,,
IND,India,2012,V,Current prices,92713825612000.0,7008872626000.0,6408997314000.0,599875312000.0,0.9144120111735642,0.07559684415711175,0.06912666230407906,True,66.9653325866685,,,,,79.3806537456437,,16.52109848269012,16.713555318019168,24.225278955227992,
IND,India,2013,V,Current prices,103631540100000.0,8242003600000.0,7241760300000.0,1000243300000.0,0.8786407591474481,0.07953180655278132,0.06987988688590377,True,76.6933082667293,,,,,84.4161891408467,,12.993654782486619,66.7418678500308,14.526883245850497,
IND,India,2014,V,Current prices,115042790200000.0,8920320000000.0,7998860000000.0,921460000000.0,0.8967010152102167,0.07753914855935057,0.06952943323170546,True,88.0452798868003,,,,,91.2856754853174,,10.454636285047991,-7.876413668554438,14.80177590017413,
IND,India,2015,V,Current prices,125666470000000.0,9468940000000.0,8376720000000.0,1092220000000.0,0.8846523475700554,0.07534977309380936,0.06665835365630944,True,100.0,,,,,100.0,,4.72392315905017,18.531460942417468,13.577922778563334,
IND,India,2016,V,Current prices,139651976681000.0,10158450000000.0,8962580000000.0,1195870000000.0,0.8822783003312513,0.07274118305682445,0.06417796735145949,True,106.684483288792,,,,,102.551221166166,,6.993906922996107,9.489846367947852,6.684483288791987,
IND,India,2017,V,Current prices,155056668451000.0,10866797305000.0,9788757980000.0,1078039325000.0,0.9007951197816144,0.0700827472533634,0.0631301967067181,True,115.653710865723,,,,,107.510052686892,,9.218082070118205,-9.853134119929418,8.40724658397749,
IND,India,2018,V,Current prices,171751278237000.0,11931817438000.0,10715859228000.0,1215958209000.0,0.8980911150947162,0.06947149133606596,0.0623917291213004,True,122.247444381389,,,,,108.892553998312,,9.471081519169399,12.793492853333532,5.701272761858456,
IND,India,2019,V,Current prices,183811147656000.0,12594648300000.0,11265251700000.0,1329396600000.0,0.894447501166031,0.06851950200305973,0.06128709734777763,True,126.300934247665,,,,,108.535594448944,,5.12691012741624,9.329135669332867,3.3158074483993882,
IND,India,2020,V,Current prices,182109970956000.0,12849292733000.0,11605290000000.0,1244002733000.0,0.9031851200801808,0.0705578759117179,0.06372682362792743,True,129.464426338934,,,,,106.711277087837,,3.018470506078441,-6.423505746892988,2.504725804375818,
IND,India,2021,V,Current prices,216355861503000.0,14540404063000.0,13115380000000.0,1425024063000.0,0.901995566503811,0.0672059631848633,0.06061948083536503,True,132.747918130204,,,,,103.599881126378,,13.012083282709863,14.55152188962272,2.5362115942752617,
IRL,Ireland,2022,V,Current prices,494026996000.0,25485762000.0,17586571000.0,7899191000.0,0.6900547450768786,0.05158779217806146,0.03559840078051119,True,163.97725,111.674336014527,112.529857839202,118.342479789717,110.896978628195,140.962708182253,146.849632342482,,,,
ISR,Israel,2014,V,Current prices,972315259000.0,148910545000.0,127055055000.0,21855490000.0,0.8532307433298293,0.1531504762695491,0.1306726947087848,True,94.46675,95.9568699583938,107.699424987396,97.0311237832257,105.76986087693,94.0826180972331,98.4518200387045,,,,
ITA,Italy,2010,V,Current prices,1443246520000.0,188745831000.0,123997059000.0,64748773000.0,0.6569525713126877,0.13077864965162014,0.08591537016143298,True,118.123454691363,124.044415063118,111.892181159549,118.98648606533,120.902220288283,126.724217302604,95.2257865725463,,,,
ITA,Italy,2011,V,Current prices,1470334050000.0,195793234000.0,128897090000.0,66896144000.0,0.6583327082691733,0.13316241571090598,0.08766517377462625,True,119.691950770123,123.698725479427,111.580357676777,118.106665689532,120.008234421431,124.793808689753,96.7621620843307,3.951731629376787,3.3164659351923254,1.3278447390979498,1.6134028051466132
