DATAFLOW,FREQ: Frequency of observation,REF_AREA: Reference area,TRANSACTION: Transaction,ACTIVITY: Economic activity,PRODUCT: Product,UNIT_MEASURE: Unit of measure,VALUATION: Valuation,PRICE_BASE: Price base,TABLE_IDENTIFIER: Table identifier,TIME_PERIOD: Time period,OBS_VALUE,COUNTERPART_AREA: Counterpart area,SECTOR: Institutional sector,ACCOUNTING_ENTRY: Accounting entry,CONF_STATUS: Confidentiality status,DECIMALS: Decimals,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,CURRENCY: Currency
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SEN: Senegal,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2013,8476091.154,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,XOF: CFA Franc - BCEAO
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SEN: Senegal,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2013,881021.357,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,XOF: CFA Franc - BCEAO
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2013,206321,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2013,1777213,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2013,68947,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2013,137374,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ROU: Romania,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2013,41790,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RON: Romanian leu
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ROU: Romania,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2013,51220.2,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RON: Romanian leu
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ROU: Romania,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2013,9430.2,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RON: Romanian leu
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ROU: Romania,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2013,556662.2,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RON: Romanian leu
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ROU: Romania,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,72690.3,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RON: Romanian leu
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ROU: Romania,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,91756.2,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RON: Romanian leu
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ROU: Romania,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,19065.9,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RON: Romanian leu
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ROU: Romania,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,1077778.3,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RON: Romanian leu
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,101310,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,191562,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,292873,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CAN: Canada,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,2366372,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CAD: Canadian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ZAF: South Africa,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,5603769.639,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ZAR: Rand
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ZAF: South Africa,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,421974.212,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ZAR: Rand
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ZAF: South Africa,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,210970.86,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ZAR: Rand
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ZAF: South Africa,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,211003.351,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ZAR: Rand
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SEN: Senegal,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,13733123,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,XOF: CFA Franc - BCEAO
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SEN: Senegal,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,1132654,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,XOF: CFA Franc - BCEAO
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,AUS: Australia,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,247439,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,AUD: Australian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,AUS: Australia,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,94446,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,AUD: Australian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,AUS: Australia,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,152993,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,AUD: Australian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,AUS: Australia,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,2180676,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,AUD: Australian dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SGP: Singapore,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,552805.5,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SGD: Singapore dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SGP: Singapore,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,18912.9,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SGD: Singapore dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SGP: Singapore,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,35370.1,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SGD: Singapore dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SGP: Singapore,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,16457.2,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,SGD: Singapore dollar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CRI: Costa Rica,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,3075039.711,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CRC: Costa Rican colon
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CRI: Costa Rica,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,3075039.711,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CRC: Costa Rican colon
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CRI: Costa Rica,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,37121434.154,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CRC: Costa Rican colon
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ALB: Albania,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,8021.974,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ALL: Lek
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ALB: Albania,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,95463.419,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ALL: Lek
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ALB: Albania,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,103485.393,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ALL: Lek
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,ALB: Albania,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,1595467.734,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,ALL: Lek
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,MKD: North Macedonia,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,69344.672,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,MKD: Denar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,MKD: North Macedonia,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,75146.845,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,MKD: Denar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,MKD: North Macedonia,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,630172.886,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,MKD: Denar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,MKD: North Macedonia,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,5802.173,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,MKD: Denar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,479733,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,5510648,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,425797,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,SRB: Serbia,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,53936,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,RSD: Serbian dinar
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,GEO: Georgia,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,52412.375,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,GEL: Lari
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,GEO: Georgia,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,5324.4,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,GEL: Lari
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,126571.247,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,2289680.858,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,74053.147,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,POL: Poland,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,52518.1,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,PLN: Zloty
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,BRA: Brazil,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,7713999,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,BRL: Brazilian real
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,BRA: Brazil,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,699465,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,BRL: Brazilian real
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CHL: Chile,"B1G: Value added, gross",L68B: Real estate activities excluding imputed rents,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,4526136.307,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CLP: Chilean peso
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CHL: Chile,"B1G: Value added, gross",L68A: Imputed rents of owner-occupied dwellings,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,13774708.896,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CLP: Chilean peso
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CHL: Chile,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,18300845.204,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CLP: Chilean peso
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CPV: Cabo Verde,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,166461.853,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CVE: Cape Verde escudo
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CPV: Cabo Verde,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,17888.033,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,CVE: Cape Verde escudo
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CMR: Cameroon,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,23061777,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,XAF: CFA franc - BEAC
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,CMR: Cameroon,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,1159750,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,XAF: CFA franc - BEAC
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,MAR: Morocco,"B1G: Value added, gross",L: Real estate activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,89957,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,MAD: Moroccan dirham
OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(2.0),A: Annual,MAR: Morocco,"B1G: Value added, gross",_T: Total - all activities,_T: Total,XDC: National currency,B: Basic prices,V: Current prices,T1600: Table 1600 - Use Table at purchasers' prices,2021,1143497,D: Domestic (home or reference area),S1: Total economy,B: Balance (revenue minus expenditure),F: Free (free for publication),2: Two,A: Normal value,6: Millions,MAD: Moroccan dirham
